rating,helpfulness,hair_color,brand_name,price_usd,review_length
5,,black,Paula's Choice,22.0,495
5,0.6666669845581055,brown,Paula's Choice,49.0,302
5,,,Paula's Choice,29.0,270
2,0.4444440007209778,brown,Paula's Choice,37.0,66
4,0.5,brown,Paula's Choice,42.0,969
5,1.0,black,Paula's Choice,15.0,215
5,0.6666669845581055,black,Paula's Choice,42.0,113
3,0.5454549789428711,black,Paula's Choice,37.0,269
5,0.9166669845581056,red,Paula's Choice,37.0,601
5,,brown,Paula's Choice,37.0,199
2,1.0,blonde,Paula's Choice,22.0,727
5,1.0,,Paula's Choice,32.0,266
5,1.0,brown,Paula's Choice,15.0,330
5,1.0,brown,Paula's Choice,37.0,302
5,0.6000000238418579,black,Paula's Choice,52.0,344
5,1.0,black,Paula's Choice,52.0,293
5,1.0,brown,Paula's Choice,34.0,183
5,1.0,,Paula's Choice,29.0,205
5,0.0,brown,Paula's Choice,49.0,185
5,,,Paula's Choice,52.0,273
5,0.8999999761581421,brown,Paula's Choice,29.0,85
4,0.6666669845581055,brown,Paula's Choice,35.0,180
5,,,Paula's Choice,52.0,610
5,,brown,Paula's Choice,22.0,188
5,1.0,brown,Paula's Choice,35.0,124
5,0.8999999761581421,black,Paula's Choice,35.0,446
5,,brown,Paula's Choice,39.0,237
5,1.0,black,Paula's Choice,34.0,304
3,0.800000011920929,brown,Paula's Choice,37.0,348
4,0.9166669845581056,brown,Paula's Choice,37.0,234
5,0.0,brown,Paula's Choice,35.0,67
5,1.0,brown,Paula's Choice,37.0,556
5,1.0,black,Paula's Choice,64.0,1007
5,,blonde,Paula's Choice,37.0,71
5,1.0,black,Paula's Choice,15.0,252
5,1.0,black,Paula's Choice,22.0,165
5,1.0,black,Paula's Choice,37.0,298
5,,red,Paula's Choice,22.0,224
5,1.0,brown,Paula's Choice,37.0,361
5,,red,Paula's Choice,34.0,206
5,0.5,brown,Paula's Choice,39.0,118
5,1.0,brown,Paula's Choice,37.0,119
1,0.6666669845581055,brown,Paula's Choice,34.0,353
5,1.0,brown,Paula's Choice,22.0,145
3,1.0,black,Paula's Choice,42.0,1013
5,0.800000011920929,blonde,Paula's Choice,34.0,118
5,,brown,Paula's Choice,42.0,457
5,0.857142984867096,black,Paula's Choice,37.0,237
5,,,Paula's Choice,52.0,222
5,1.0,brown,Paula's Choice,29.0,113
5,,,Paula's Choice,22.0,348
5,1.0,brown,Paula's Choice,29.0,73
1,,,Paula's Choice,37.0,386
5,0.9285709857940674,auburn,Paula's Choice,64.0,198
5,,black,Paula's Choice,39.0,303
2,0.2000000029802322,blonde,Paula's Choice,26.0,190
4,1.0,brown,Paula's Choice,42.0,840
1,0.625,black,Paula's Choice,37.0,91
5,1.0,blonde,Paula's Choice,15.0,177
5,1.0,,Paula's Choice,37.0,286
4,1.0,black,Paula's Choice,35.0,247
5,0.949999988079071,brown,Paula's Choice,37.0,381
4,,blonde,Paula's Choice,39.0,291
2,0.625,brown,Paula's Choice,37.0,760
5,1.0,brown,Paula's Choice,42.0,982
5,0.5,brown,Paula's Choice,29.0,949
5,0.3333329856395721,brown,Paula's Choice,15.0,79
5,1.0,blonde,Paula's Choice,26.0,434
5,,blonde,Paula's Choice,52.0,326
5,0.0,,Paula's Choice,34.0,216
4,0.75,brown,Paula's Choice,42.0,498
5,,brown,Paula's Choice,37.0,208
5,1.0,black,Paula's Choice,64.0,313
4,1.0,brown,Paula's Choice,49.0,310
5,,black,Paula's Choice,52.0,299
5,,,Paula's Choice,22.0,296
4,0.0,,Paula's Choice,37.0,245
3,1.0,,Paula's Choice,52.0,257
5,0.9272729754447936,brown,Paula's Choice,37.0,93
5,0.5,,Paula's Choice,52.0,201
5,0.7777780294418335,black,Paula's Choice,39.0,201
2,0.75,brown,Paula's Choice,52.0,102
5,1.0,blonde,Paula's Choice,37.0,494
5,1.0,,Paula's Choice,37.0,214
5,0.0,brown,Paula's Choice,39.0,536
5,1.0,blonde,Paula's Choice,22.0,681
4,,,Paula's Choice,37.0,152
2,1.0,black,Paula's Choice,26.0,76
5,1.0,brown,Paula's Choice,34.0,450
5,0.75,black,Paula's Choice,15.0,108
5,1.0,black,Paula's Choice,34.0,315
5,,blonde,Paula's Choice,37.0,253
2,0.8181819915771484,brown,Paula's Choice,37.0,547
2,0.6666669845581055,brown,Paula's Choice,75.0,434
4,0.857142984867096,blonde,Paula's Choice,37.0,958
5,,black,Paula's Choice,35.0,246
5,,brown,Paula's Choice,42.0,314
5,,,Paula's Choice,29.0,260
5,1.0,blonde,Paula's Choice,37.0,181
5,1.0,brown,Paula's Choice,15.0,174
5,1.0,brown,Paula's Choice,29.0,243
2,0.7735850214958191,brown,Paula's Choice,39.0,425
5,,,Paula's Choice,37.0,200
5,,black,Paula's Choice,52.0,206
5,1.0,red,Paula's Choice,42.0,130
5,1.0,black,Paula's Choice,29.0,402
5,,auburn,Paula's Choice,34.0,372
5,1.0,brown,Paula's Choice,37.0,333
5,0.0,black,Paula's Choice,49.0,206
5,1.0,brown,Paula's Choice,34.0,108
5,0.0,black,Paula's Choice,49.0,221
5,,blonde,Paula's Choice,52.0,274
5,0.800000011920929,black,Paula's Choice,42.0,212
2,0.5384619832038879,brown,Paula's Choice,37.0,346
5,,blonde,Paula's Choice,52.0,202
5,1.0,brown,Paula's Choice,37.0,726
5,,brown,Paula's Choice,35.0,214
5,,blonde,Paula's Choice,42.0,1398
5,,,Paula's Choice,52.0,288
4,1.0,brown,Paula's Choice,37.0,274
2,0.7272729873657227,blonde,Paula's Choice,35.0,369
3,1.0,black,Paula's Choice,39.0,136
5,1.0,,Paula's Choice,34.0,219
5,1.0,brown,Paula's Choice,42.0,120
5,,brown,Paula's Choice,39.0,276
5,0.857142984867096,black,Paula's Choice,42.0,296
5,1.0,brown,Paula's Choice,15.0,60
5,,black,Paula's Choice,52.0,263
5,0.5,black,Paula's Choice,52.0,266
5,1.0,brown,Paula's Choice,37.0,116
2,,brown,Paula's Choice,37.0,458
5,,black,Paula's Choice,37.0,148
1,0.5454549789428711,black,Paula's Choice,75.0,188
3,0.8181819915771484,brown,Paula's Choice,37.0,570
5,1.0,blonde,Paula's Choice,37.0,416
5,0.3333329856395721,brown,Paula's Choice,52.0,320
5,1.0,brown,Paula's Choice,34.0,229
4,0.3636359870433807,brown,Paula's Choice,26.0,149
5,1.0,,Paula's Choice,37.0,308
4,0.857142984867096,blonde,Paula's Choice,37.0,550
5,0.5,brown,Paula's Choice,42.0,427
3,0.875,auburn,Paula's Choice,39.0,320
5,,black,Paula's Choice,37.0,288
5,1.0,brown,Paula's Choice,34.0,101
4,1.0,,Paula's Choice,75.0,1096
1,0.5,blonde,Paula's Choice,49.0,285
5,1.0,brown,Paula's Choice,37.0,324
4,0.6551719903945923,brown,Paula's Choice,42.0,244
1,0.7777780294418335,black,Paula's Choice,15.0,150
5,1.0,,Paula's Choice,37.0,238
5,0.5,brown,Paula's Choice,42.0,300
2,0.7777780294418335,blonde,Paula's Choice,15.0,598
5,1.0,black,Paula's Choice,39.0,347
4,0.875,black,Paula's Choice,42.0,532
5,,,Paula's Choice,42.0,230
4,0.8333330154418945,brown,Paula's Choice,37.0,686
5,0.5,black,Paula's Choice,64.0,66
5,0.9166669845581056,brown,Paula's Choice,42.0,443
5,,blonde,Paula's Choice,52.0,304
5,1.0,red,Paula's Choice,35.0,232
2,0.4000000059604645,blonde,Paula's Choice,37.0,229
5,,,Paula's Choice,42.0,241
5,,blonde,Paula's Choice,52.0,345
5,1.0,,Paula's Choice,37.0,234
5,0.0666666999459266,brown,Paula's Choice,42.0,681
5,0.6666669845581055,black,Paula's Choice,52.0,241
5,1.0,blonde,Paula's Choice,34.0,426
5,0.857142984867096,brown,Paula's Choice,49.0,345
5,1.0,auburn,Paula's Choice,37.0,444
5,1.0,black,Paula's Choice,37.0,135
4,1.0,brown,Paula's Choice,37.0,557
5,1.0,black,Paula's Choice,37.0,117
5,,brown,Paula's Choice,42.0,564
1,0.610168993473053,brown,Paula's Choice,22.0,678
1,0.75,blonde,Paula's Choice,37.0,404
1,0.2000000029802322,brown,Paula's Choice,35.0,231
5,1.0,auburn,Paula's Choice,35.0,385
5,,brown,Paula's Choice,37.0,229
4,1.0,black,Paula's Choice,15.0,69
4,0.8500000238418579,brown,Paula's Choice,37.0,370
5,0.857142984867096,brown,Paula's Choice,32.0,311
4,1.0,black,Paula's Choice,15.0,167
4,1.0,brown,Paula's Choice,29.0,111
5,1.0,brown,Paula's Choice,37.0,342
1,0.5,brown,Paula's Choice,37.0,254
5,1.0,black,Paula's Choice,34.0,240
5,1.0,,Paula's Choice,32.0,206
5,,brown,Paula's Choice,42.0,470
2,0.7272729873657227,blonde,Paula's Choice,37.0,253
5,0.857142984867096,brown,Paula's Choice,42.0,721
4,0.5555559992790222,blonde,Paula's Choice,42.0,208
1,0.6666669845581055,brown,Paula's Choice,15.0,131
3,0.7777780294418335,brown,Paula's Choice,37.0,653
5,0.9347829818725586,brown,Paula's Choice,42.0,1371
5,,,Paula's Choice,22.0,286
5,,brown,Paula's Choice,42.0,453
4,0.857142984867096,brown,Paula's Choice,34.0,144
4,1.0,black,Paula's Choice,42.0,1124
5,1.0,black,Paula's Choice,42.0,148
5,1.0,brown,Paula's Choice,29.0,253
5,1.0,black,Paula's Choice,37.0,355
1,0.5294119715690613,black,Paula's Choice,42.0,133
1,1.0,black,Paula's Choice,32.0,409
5,0.75,brown,Paula's Choice,39.0,610
5,0.6666669845581055,brown,Paula's Choice,15.0,83
1,,brown,Paula's Choice,37.0,235
5,,brown,Paula's Choice,42.0,220
5,,,Paula's Choice,22.0,362
5,0.75,brown,Paula's Choice,37.0,60
5,0.5,black,Paula's Choice,34.0,210
5,0.8333330154418945,black,Paula's Choice,35.0,377
5,0.0,black,Paula's Choice,52.0,200
4,0.8999999761581421,brown,Paula's Choice,42.0,179
4,,blonde,Paula's Choice,35.0,255
2,0.25,red,Paula's Choice,39.0,300
5,0.6296300292015076,brown,Paula's Choice,37.0,530
1,0.6666669845581055,blonde,Paula's Choice,42.0,219
5,1.0,red,Paula's Choice,37.0,230
5,1.0,,Paula's Choice,42.0,191
5,1.0,black,Paula's Choice,37.0,251
5,1.0,brown,Paula's Choice,37.0,52
5,1.0,blonde,Paula's Choice,37.0,505
5,0.8823530077934265,blonde,Paula's Choice,37.0,305
5,1.0,brown,Paula's Choice,37.0,324
5,0.8333330154418945,blonde,Paula's Choice,22.0,314
5,,,Paula's Choice,37.0,217
4,0.5,brown,Paula's Choice,75.0,672
5,1.0,brown,Paula's Choice,29.0,153
4,,blonde,Paula's Choice,42.0,314
5,0.8888890147209167,brown,Paula's Choice,52.0,258
5,,,Paula's Choice,34.0,275
5,1.0,brown,Paula's Choice,37.0,139
5,1.0,brown,Paula's Choice,15.0,195
4,,,Paula's Choice,32.0,263
5,0.8999999761581421,black,Paula's Choice,42.0,733
5,1.0,black,Paula's Choice,35.0,216
5,0.9583330154418944,black,Paula's Choice,42.0,315
4,1.0,brown,Paula's Choice,37.0,201
5,1.0,brown,Paula's Choice,37.0,330
5,1.0,brown,Paula's Choice,37.0,171
3,0.699999988079071,blonde,Paula's Choice,37.0,494
5,1.0,,Paula's Choice,29.0,250
5,,red,Paula's Choice,37.0,223
5,0.6666669845581055,black,Paula's Choice,42.0,84
5,0.764706015586853,brown,Paula's Choice,52.0,546
5,0.7894740104675293,blonde,Paula's Choice,34.0,787
5,1.0,brown,Paula's Choice,42.0,318
1,0.6800000071525574,brown,Paula's Choice,32.0,97
1,0.3478260040283203,brown,Paula's Choice,42.0,109
5,1.0,brown,Paula's Choice,22.0,304
1,0.5416669845581055,blonde,Paula's Choice,26.0,797
5,0.75,,Paula's Choice,22.0,322
5,1.0,brown,Paula's Choice,37.0,395
4,0.5714290142059326,black,Paula's Choice,29.0,247
5,1.0,brown,Paula's Choice,37.0,264
2,0.5555559992790222,auburn,Paula's Choice,15.0,160
5,1.0,black,Paula's Choice,29.0,196
5,0.75,black,Paula's Choice,15.0,136
5,1.0,brown,Paula's Choice,29.0,77
5,1.0,brown,Paula's Choice,49.0,223
5,0.800000011920929,black,Paula's Choice,37.0,384
5,,brown,Paula's Choice,39.0,274
4,0.6315789818763733,black,Paula's Choice,49.0,305
5,,,Paula's Choice,22.0,244
4,1.0,blonde,Paula's Choice,22.0,438
3,0.6666669845581055,auburn,Paula's Choice,32.0,358
5,0.857142984867096,brown,Paula's Choice,42.0,363
5,,blonde,Paula's Choice,34.0,200
4,0.857142984867096,,Paula's Choice,15.0,144
3,0.7058820128440857,red,Paula's Choice,32.0,1087
4,1.0,blonde,Paula's Choice,37.0,681
4,0.6666669845581055,blonde,Paula's Choice,42.0,216
5,1.0,black,Paula's Choice,42.0,153
1,0.6000000238418579,blonde,Paula's Choice,52.0,140
5,,black,Paula's Choice,37.0,208
5,0.75,black,Paula's Choice,37.0,367
5,,brown,Paula's Choice,29.0,151
1,0.5714290142059326,blonde,Paula's Choice,49.0,103
3,0.75,blonde,Paula's Choice,37.0,165
4,1.0,red,Paula's Choice,37.0,199
5,1.0,blonde,Paula's Choice,37.0,281
5,,blonde,Paula's Choice,37.0,190
5,1.0,blonde,Paula's Choice,26.0,218
5,,brown,Paula's Choice,22.0,86
4,1.0,brown,Paula's Choice,42.0,496
3,,,Paula's Choice,52.0,243
5,,,Paula's Choice,26.0,62
5,0.6000000238418579,brown,Paula's Choice,37.0,838
5,1.0,black,Paula's Choice,49.0,455
5,,brown,Paula's Choice,49.0,213
5,1.0,black,Paula's Choice,37.0,130
5,,black,Paula's Choice,34.0,233
3,0.5,black,Paula's Choice,32.0,216
5,0.7777780294418335,brown,Paula's Choice,22.0,295
5,0.7777780294418335,brown,Paula's Choice,37.0,278
4,1.0,black,Paula's Choice,37.0,175
3,0.800000011920929,,Paula's Choice,37.0,115
5,,blonde,Paula's Choice,35.0,253
5,1.0,,Paula's Choice,29.0,295
5,1.0,blonde,Paula's Choice,37.0,316
5,1.0,blonde,Paula's Choice,37.0,396
5,1.0,black,Paula's Choice,32.0,329
2,0.4545449912548065,blonde,Paula's Choice,52.0,144
5,0.625,black,Paula's Choice,52.0,410
5,1.0,blonde,Paula's Choice,37.0,189
5,1.0,,Paula's Choice,29.0,248
3,0.6470590233802795,blonde,Paula's Choice,42.0,1484
5,,auburn,Paula's Choice,37.0,264
5,1.0,auburn,Paula's Choice,42.0,292
5,1.0,brown,Paula's Choice,42.0,121
5,1.0,brown,Paula's Choice,22.0,568
5,0.7142860293388367,blonde,Paula's Choice,34.0,778
5,1.0,black,Paula's Choice,39.0,574
3,0.125,brown,Paula's Choice,37.0,158
5,1.0,blonde,Paula's Choice,42.0,210
5,1.0,gray,Paula's Choice,37.0,857
5,1.0,brown,Paula's Choice,39.0,289
5,,brown,Paula's Choice,35.0,253
4,0.9230769872665404,,Paula's Choice,42.0,183
5,0.6000000238418579,brown,Paula's Choice,22.0,292
4,1.0,brown,Paula's Choice,29.0,992
1,0.5,brown,Paula's Choice,29.0,546
2,0.25,brunette,Paula's Choice,42.0,102
5,1.0,brown,Paula's Choice,29.0,203
4,0.75,black,Paula's Choice,39.0,210
5,0.6666669845581055,blonde,Paula's Choice,42.0,1050
5,,,Paula's Choice,37.0,324
5,1.0,brown,Paula's Choice,42.0,224
1,0.8333330154418945,blonde,Paula's Choice,37.0,277
5,,black,Paula's Choice,29.0,225
5,0.800000011920929,brown,Paula's Choice,37.0,243
5,0.5,brown,Paula's Choice,29.0,125
5,0.5,auburn,Paula's Choice,29.0,219
2,0.25,brown,Paula's Choice,37.0,199
5,,black,Paula's Choice,35.0,205
5,0.8965520262718201,brown,Paula's Choice,49.0,987
5,1.0,brown,Paula's Choice,37.0,575
2,0.4285709857940674,brown,Paula's Choice,42.0,333
5,1.0,brown,Paula's Choice,35.0,441
5,0.9090909957885742,brown,Paula's Choice,37.0,351
4,1.0,black,Paula's Choice,37.0,160
3,0.0,blonde,Paula's Choice,37.0,212
3,0.0,blonde,Paula's Choice,15.0,294
5,,,Paula's Choice,29.0,217
4,1.0,,Paula's Choice,37.0,246
5,,black,Paula's Choice,37.0,252
3,0.0,brown,Paula's Choice,37.0,79
5,1.0,brown,Paula's Choice,15.0,63
5,1.0,brown,Paula's Choice,35.0,228
4,,brown,Paula's Choice,39.0,214
4,0.8333330154418945,blonde,Paula's Choice,37.0,470
5,1.0,,Paula's Choice,52.0,245
5,,,Paula's Choice,52.0,271
5,,brown,Paula's Choice,42.0,339
5,0.5,black,Paula's Choice,42.0,88
5,0.8181819915771484,brown,Paula's Choice,52.0,278
5,,black,Paula's Choice,37.0,83
5,,blonde,Paula's Choice,39.0,235
5,1.0,,Paula's Choice,22.0,216
4,1.0,black,Paula's Choice,22.0,205
2,1.0,brown,Paula's Choice,49.0,217
5,,brown,Paula's Choice,64.0,200
5,,blonde,Paula's Choice,32.0,206
5,1.0,,Paula's Choice,52.0,492
5,0.75,brown,Paula's Choice,52.0,520
5,,blonde,Paula's Choice,37.0,267
5,1.0,red,Paula's Choice,37.0,331
4,0.0,blonde,Paula's Choice,15.0,215
2,0.5,black,Paula's Choice,32.0,307
5,1.0,brown,Paula's Choice,42.0,213
5,1.0,brown,Paula's Choice,37.0,367
5,1.0,brown,Paula's Choice,15.0,111
5,,,Paula's Choice,34.0,200
3,0.3333329856395721,brown,Paula's Choice,37.0,173
4,0.8999999761581421,brown,Paula's Choice,39.0,314
5,0.9090909957885742,blonde,Paula's Choice,37.0,161
5,0.8333330154418945,black,Paula's Choice,29.0,223
4,0.5,brown,Paula's Choice,29.0,316
4,,,Paula's Choice,52.0,301
5,0.875,brown,Paula's Choice,52.0,205
5,1.0,,Paula's Choice,26.0,237
5,0.6666669845581055,brown,Paula's Choice,22.0,223
5,1.0,blonde,Paula's Choice,15.0,582
5,1.0,,Paula's Choice,37.0,339
5,0.800000011920929,brown,Paula's Choice,34.0,410
5,,,Paula's Choice,29.0,137
4,0.75,blonde,Paula's Choice,37.0,502
5,1.0,brown,Paula's Choice,29.0,198
5,,brown,Paula's Choice,42.0,292
5,,,Paula's Choice,29.0,220
5,,black,Paula's Choice,22.0,204
4,,black,Paula's Choice,35.0,223
5,0.7272729873657227,brown,Paula's Choice,34.0,142
4,,,Paula's Choice,52.0,288
5,0.2000000029802322,brown,Paula's Choice,34.0,254
5,1.0,black,Paula's Choice,52.0,552
5,1.0,blonde,Paula's Choice,29.0,229
5,1.0,blonde,Paula's Choice,42.0,960
5,,blonde,Paula's Choice,52.0,375
5,0.8999999761581421,black,Paula's Choice,32.0,222
5,1.0,blonde,Paula's Choice,37.0,425
2,0.0,brown,Paula's Choice,37.0,120
5,,brown,Paula's Choice,42.0,61
5,,,Paula's Choice,34.0,223
5,,black,Paula's Choice,49.0,209
5,1.0,brown,Paula's Choice,35.0,474
5,,blonde,Paula's Choice,37.0,205
4,1.0,brown,Paula's Choice,26.0,485
5,1.0,,Paula's Choice,34.0,366
5,,,Paula's Choice,22.0,229
4,1.0,,Paula's Choice,37.0,354
3,0.3333329856395721,brown,Paula's Choice,37.0,59
4,1.0,black,Paula's Choice,35.0,361
5,1.0,,Paula's Choice,34.0,243
5,0.8947370052337646,brown,Paula's Choice,37.0,579
5,1.0,brown,Paula's Choice,42.0,448
4,,black,Paula's Choice,32.0,325
3,1.0,brown,Paula's Choice,37.0,107
5,,black,Paula's Choice,42.0,240
5,0.8333330154418945,brown,Paula's Choice,37.0,129
5,1.0,brown,Paula's Choice,15.0,722
4,1.0,,Paula's Choice,52.0,249
5,1.0,blonde,Paula's Choice,52.0,234
5,1.0,blonde,Paula's Choice,37.0,400
5,0.5,brown,Paula's Choice,37.0,354
3,0.800000011920929,black,Paula's Choice,37.0,178
5,1.0,blonde,Paula's Choice,37.0,246
5,1.0,blonde,Paula's Choice,15.0,335
5,0.800000011920929,blonde,Paula's Choice,75.0,108
2,0.800000011920929,brown,Paula's Choice,32.0,390
4,0.0,auburn,Paula's Choice,42.0,985
5,1.0,black,Paula's Choice,29.0,344
5,,,Paula's Choice,52.0,465
3,0.25,brown,Paula's Choice,37.0,105
5,0.800000011920929,blonde,Paula's Choice,29.0,285
5,1.0,blonde,Paula's Choice,42.0,256
4,1.0,,Paula's Choice,34.0,221
5,1.0,auburn,Paula's Choice,15.0,249
5,1.0,brown,Paula's Choice,15.0,446
4,0.6666669845581055,,Paula's Choice,32.0,265
3,1.0,black,Paula's Choice,34.0,417
3,0.6666669845581055,brown,Paula's Choice,37.0,204
5,0.9090909957885742,brown,Paula's Choice,37.0,231
5,1.0,blonde,Paula's Choice,22.0,63
5,1.0,black,Paula's Choice,42.0,552
5,1.0,blonde,Paula's Choice,37.0,809
5,,,Paula's Choice,52.0,678
5,1.0,brown,Paula's Choice,37.0,713
5,1.0,black,Paula's Choice,15.0,169
5,,blonde,Paula's Choice,52.0,935
5,1.0,brown,Paula's Choice,37.0,518
5,0.8333330154418945,brown,Paula's Choice,52.0,393
5,1.0,blonde,Paula's Choice,34.0,230
5,,,Paula's Choice,52.0,512
5,1.0,brown,Paula's Choice,37.0,108
5,,auburn,Paula's Choice,42.0,340
4,0.75,brown,Paula's Choice,52.0,273
5,0.6666669845581055,blonde,Paula's Choice,22.0,60
5,1.0,black,Paula's Choice,32.0,240
5,,blonde,Paula's Choice,22.0,208
5,,,Paula's Choice,52.0,215
4,,black,Paula's Choice,29.0,148
5,1.0,brown,Paula's Choice,34.0,199
1,0.5882350206375122,brown,Paula's Choice,42.0,53
5,,black,Paula's Choice,22.0,349
4,1.0,blonde,Paula's Choice,29.0,199
5,1.0,brown,Paula's Choice,22.0,224
4,1.0,black,Paula's Choice,34.0,68
5,,auburn,Paula's Choice,34.0,204
4,,blonde,Paula's Choice,37.0,233
5,,,Paula's Choice,34.0,225
5,0.5,auburn,Paula's Choice,39.0,296
5,0.3333329856395721,blonde,Paula's Choice,15.0,61
4,0.6666669845581055,black,Paula's Choice,37.0,188
5,1.0,blonde,Paula's Choice,22.0,214
1,,auburn,Paula's Choice,75.0,121
4,1.0,brown,Paula's Choice,37.0,519
5,0.7142860293388367,blonde,Paula's Choice,34.0,579
3,0.800000011920929,,Paula's Choice,32.0,266
3,1.0,brown,Paula's Choice,29.0,469
5,,,Paula's Choice,22.0,214
4,,black,Paula's Choice,37.0,52
5,0.875,brown,Paula's Choice,37.0,611
5,0.842104971408844,brown,Paula's Choice,34.0,378
5,1.0,brown,Paula's Choice,34.0,486
5,,,Paula's Choice,52.0,226
5,,blonde,Paula's Choice,29.0,205
5,1.0,brown,Paula's Choice,37.0,496
5,0.8333330154418945,black,Paula's Choice,52.0,190
4,0.8333330154418945,brown,Paula's Choice,34.0,807
1,0.4000000059604645,blonde,Paula's Choice,15.0,458
5,,brown,Paula's Choice,42.0,311
3,1.0,,Paula's Choice,37.0,379
5,1.0,blonde,Paula's Choice,37.0,266
5,1.0,,Paula's Choice,22.0,402
5,,brown,Paula's Choice,35.0,213
4,0.0,black,Paula's Choice,42.0,202
5,0.6666669845581055,black,Paula's Choice,52.0,206
4,1.0,brown,Paula's Choice,37.0,167
5,,,Paula's Choice,37.0,207
5,,brown,Paula's Choice,42.0,495
5,,,Paula's Choice,22.0,205
5,,black,Paula's Choice,32.0,214
5,,blonde,Paula's Choice,35.0,296
5,,black,Paula's Choice,32.0,282
5,1.0,brown,Paula's Choice,22.0,50
2,0.4408600032329559,,Paula's Choice,15.0,84
5,1.0,brown,Paula's Choice,42.0,1431
5,0.842104971408844,,Paula's Choice,52.0,284
4,1.0,black,Paula's Choice,35.0,288
1,0.5,brown,Paula's Choice,52.0,130
5,1.0,,Paula's Choice,32.0,249
5,0.5,brown,Paula's Choice,15.0,224
5,0.857142984867096,blonde,Paula's Choice,29.0,403
5,0.8333330154418945,brown,Paula's Choice,42.0,126
5,1.0,blonde,Paula's Choice,42.0,303
5,0.800000011920929,blonde,Paula's Choice,37.0,429
2,0.6000000238418579,black,Paula's Choice,42.0,146
5,0.8333330154418945,black,Paula's Choice,42.0,191
5,1.0,brown,Paula's Choice,37.0,274
5,0.9375,brown,Paula's Choice,52.0,343
5,1.0,brown,Paula's Choice,49.0,229
5,1.0,brown,Paula's Choice,35.0,271
5,1.0,black,Paula's Choice,34.0,472
5,1.0,,Paula's Choice,42.0,187
5,,,Paula's Choice,37.0,271
5,1.0,brown,Paula's Choice,37.0,89
5,,blonde,Paula's Choice,49.0,351
2,0.5,blonde,Paula's Choice,37.0,342
5,0.6666669845581055,black,Paula's Choice,39.0,361
5,0.6666669845581055,brown,Paula's Choice,37.0,317
5,,brown,Paula's Choice,42.0,211
5,0.9333329796791076,black,Paula's Choice,34.0,455
3,1.0,black,Paula's Choice,37.0,232
5,1.0,blonde,Paula's Choice,37.0,213
4,1.0,blonde,Paula's Choice,39.0,253
3,0.8333330154418945,black,Paula's Choice,39.0,675
5,1.0,blonde,Paula's Choice,42.0,774
5,1.0,brown,Paula's Choice,37.0,288
5,0.7142860293388367,blonde,Paula's Choice,42.0,195
4,,black,Paula's Choice,52.0,370
4,0.6666669845581055,,Paula's Choice,52.0,53
5,1.0,auburn,Paula's Choice,22.0,220
4,,,Paula's Choice,52.0,231
4,0.9268289804458618,red,Paula's Choice,42.0,191
5,,blonde,Paula's Choice,29.0,225
4,,black,Paula's Choice,29.0,314
5,0.800000011920929,blonde,Paula's Choice,32.0,306
5,1.0,blonde,Paula's Choice,37.0,342
5,1.0,,Paula's Choice,37.0,296
5,1.0,,Paula's Choice,52.0,207
5,0.9090909957885742,auburn,Paula's Choice,52.0,355
5,1.0,blonde,Paula's Choice,35.0,274
5,0.5,black,Paula's Choice,52.0,100
5,1.0,brown,Paula's Choice,29.0,198
5,,brown,Paula's Choice,37.0,166
3,0.25,blonde,Paula's Choice,37.0,78
5,,black,Paula's Choice,29.0,370
5,1.0,black,Paula's Choice,37.0,118
4,0.75,blonde,Paula's Choice,49.0,333
5,0.6666669845581055,brown,Paula's Choice,37.0,465
1,0.5,brown,Paula's Choice,37.0,172
5,0.7142860293388367,brown,Paula's Choice,26.0,332
5,,black,Paula's Choice,35.0,223
5,0.800000011920929,brown,Paula's Choice,52.0,444
5,1.0,brown,Paula's Choice,22.0,492
5,,blonde,Paula's Choice,37.0,349
5,,auburn,Paula's Choice,52.0,287
5,,blonde,Paula's Choice,37.0,202
5,,black,Paula's Choice,75.0,212
5,,brown,Paula's Choice,42.0,565
2,0.800000011920929,blonde,Paula's Choice,42.0,1016
5,0.9047620296478271,black,Paula's Choice,42.0,99
1,0.800000011920929,,Paula's Choice,37.0,172
3,1.0,brown,Paula's Choice,37.0,696
5,0.7142860293388367,black,Paula's Choice,52.0,217
4,1.0,blonde,Paula's Choice,34.0,292
5,1.0,blonde,Paula's Choice,42.0,584
4,1.0,,Paula's Choice,37.0,291
5,1.0,black,Paula's Choice,52.0,212
5,,,Paula's Choice,29.0,203
4,0.947368025779724,gray,Paula's Choice,34.0,338
5,,black,Paula's Choice,22.0,203
5,0.6666669845581055,brown,Paula's Choice,37.0,379
5,1.0,red,Paula's Choice,35.0,337
4,1.0,brown,Paula's Choice,34.0,573
5,1.0,brown,Paula's Choice,15.0,180
5,0.7142860293388367,brown,Paula's Choice,29.0,410
5,1.0,blonde,Paula's Choice,37.0,134
5,0.6000000238418579,blonde,Paula's Choice,42.0,223
2,0.0,,Paula's Choice,15.0,105
3,0.857142984867096,red,Paula's Choice,37.0,367
3,0.5384619832038879,black,Paula's Choice,15.0,97
5,1.0,blonde,Paula's Choice,42.0,631
5,1.0,brown,Paula's Choice,37.0,88
5,0.875,blonde,Paula's Choice,26.0,263
2,0.4166670143604278,brown,Paula's Choice,35.0,209
4,0.7777780294418335,black,Paula's Choice,64.0,422
5,0.5,blonde,Paula's Choice,52.0,594
